model,seed,episode,phase,opponent,result,reward,move_count,skill,difficulty,difficulty_name,epsilon,effective_epsilon,q_updates_enabled,q_updates,learned_states,avg_abs_q_change,max_abs_q_change,tactical_moves,epsilon_moves,q_policy_moves
No Tactical,3,725,train,random,player_win,-10.0,5,94.0,5,Expert,0.05,0.05,1,3297,2440,0.0,0.0,0,0,2
No Tactical,3,726,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3300,2442,0.0,0.0,0,1,2
No Tactical,3,727,train,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,3302,2443,0.0,0.0,0,0,2
No Tactical,3,728,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3306,2446,0.0,0.0,0,0,4
No Tactical,3,729,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3310,2448,0.0,0.0,0,0,4
No Tactical,3,730,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3314,2450,0.0,0.0,0,0,4
No Tactical,3,731,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3318,2453,0.0,0.0,0,1,3
No Tactical,3,732,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3322,2456,0.0,0.0,0,0,4
No Tactical,3,733,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3325,2457,0.0,0.0,0,0,3
No Tactical,3,734,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3330,2460,0.0,0.0,0,1,4
No Tactical,3,735,train,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.05,1,3336,2464,0.0,0.0,0,0,6
No Tactical,3,736,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3341,2468,0.0,0.0,0,0,5
No Tactical,3,737,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3345,2471,0.0,0.0,0,0,4
No Tactical,3,738,train,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.05,1,3349,2474,3.0,3.0,0,0,4
No Tactical,3,739,train,random,agent_win,10.0,6,84.0,5,Expert,0.05,0.05,1,3352,2475,3.0,3.0,0,0,3
No Tactical,3,740,train,random,player_win,-10.0,13,94.0,5,Expert,0.05,0.05,1,3358,2479,0.0,0.0,0,1,5
No Tactical,3,741,train,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,3360,2480,0.0,0.0,0,0,2
No Tactical,3,742,train,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.05,1,3364,2483,3.0,3.0,0,1,3
No Tactical,3,743,train,random,agent_win,10.0,6,84.0,5,Expert,0.05,0.05,1,3367,2485,3.0,3.0,0,1,2
No Tactical,3,744,train,random,agent_win,10.0,8,76.0,4,Hard,0.05,0.05,1,3371,2488,3.0,3.0,0,0,4
No Tactical,3,745,train,random,agent_win,10.0,10,68.0,4,Hard,0.05,0.05,1,3376,2492,3.0,3.0,0,0,5
No Tactical,3,746,train,random,agent_win,10.0,10,60.0,3,Normal,0.05,0.05,1,3381,2495,3.0,3.0,0,0,5
No Tactical,3,747,train,random,player_win,-10.0,13,70.0,4,Hard,0.05,0.05,1,3387,2499,0.0,0.0,0,0,6
No Tactical,3,748,train,random,player_win,-10.0,11,80.0,5,Expert,0.05,0.05,1,3392,2502,0.0,0.0,0,0,5
No Tactical,3,749,train,random,player_win,-10.0,9,90.0,5,Expert,0.05,0.05,1,3396,2504,0.0,0.0,0,0,4
No Tactical,3,750,train,random,agent_win,10.0,8,82.0,5,Expert,0.05,0.05,1,3400,2507,3.0,3.0,0,0,4
No Tactical,3,751,train,random,agent_win,10.0,8,74.0,4,Hard,0.05,0.05,1,3404,2509,3.0,3.0,0,0,4
No Tactical,3,752,train,random,agent_win,10.0,6,66.0,4,Hard,0.05,0.05,1,3407,2511,3.0,3.0,0,0,3
No Tactical,3,753,train,random,player_win,-10.0,11,76.0,4,Hard,0.05,0.05,1,3412,2515,0.0,0.0,0,0,5
No Tactical,3,754,train,random,player_win,-10.0,9,86.0,5,Expert,0.05,0.05,1,3416,2518,0.0,0.0,0,0,4
No Tactical,3,755,train,random,agent_win,10.0,10,78.0,4,Hard,0.05,0.05,1,3421,2522,3.0,3.0,0,1,4
No Tactical,3,756,train,random,agent_win,10.0,12,70.0,4,Hard,0.05,0.05,1,3427,2526,3.0,3.0,0,0,6
No Tactical,3,757,train,random,player_win,-10.0,7,80.0,5,Expert,0.05,0.05,1,3430,2528,0.0,0.0,0,0,3
No Tactical,3,758,train,random,agent_win,10.0,8,72.0,4,Hard,0.05,0.05,1,3434,2531,3.0,3.0,0,1,3
No Tactical,3,759,train,random,player_win,-10.0,9,82.0,5,Expert,0.05,0.05,1,3438,2533,0.0,0.0,0,0,4
No Tactical,3,760,train,random,player_win,-10.0,13,92.0,5,Expert,0.05,0.05,1,3444,2538,0.0,0.0,0,1,5
No Tactical,3,761,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3448,2540,0.0,0.0,0,0,4
No Tactical,3,762,train,random,agent_win,10.0,6,92.0,5,Expert,0.05,0.05,1,3451,2542,3.0,3.0,0,0,3
No Tactical,3,763,train,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.05,1,3456,2546,3.0,3.0,0,0,5
No Tactical,3,764,train,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.05,1,3460,2548,0.0,0.0,0,0,4
No Tactical,3,765,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3465,2551,0.0,0.0,0,1,4
No Tactical,3,766,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3470,2555,0.0,0.0,0,0,5
No Tactical,3,767,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3475,2558,0.0,0.0,0,0,5
No Tactical,3,768,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3479,2561,0.0,0.0,0,0,4
No Tactical,3,769,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3482,2563,0.0,0.0,0,0,3
No Tactical,3,770,train,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,3484,2564,0.0,0.0,0,0,2
No Tactical,3,771,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3489,2568,0.0,0.0,0,0,5
No Tactical,3,772,train,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.05,1,3494,2572,3.0,3.0,0,0,5
No Tactical,3,773,train,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.05,1,3499,2575,3.0,3.0,0,0,5
No Tactical,3,774,train,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.05,1,3503,2578,0.0,0.0,0,0,4
No Tactical,3,775,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3508,2581,0.0,0.0,0,0,5
No Tactical,3,776,train,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.05,1,3514,2586,3.0,3.0,0,0,6
No Tactical,3,777,train,random,agent_win,10.0,8,84.0,5,Expert,0.05,0.05,1,3518,2589,3.0,3.0,0,0,4
No Tactical,3,778,train,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.05,1,3522,2591,0.0,0.0,0,0,4
No Tactical,3,779,train,random,agent_win,10.0,12,86.0,5,Expert,0.05,0.05,1,3528,2596,3.0,3.0,0,1,5
No Tactical,3,780,train,random,player_win,-10.0,13,96.0,5,Expert,0.05,0.05,1,3534,2600,0.0,0.0,0,0,6
No Tactical,3,781,train,random,agent_win,10.0,10,88.0,5,Expert,0.05,0.05,1,3539,2604,3.0,3.0,0,0,5
No Tactical,3,782,train,random,player_win,-10.0,13,98.0,5,Expert,0.05,0.05,1,3545,2608,0.0,0.0,0,0,6
No Tactical,3,783,train,random,agent_win,10.0,14,90.0,5,Expert,0.05,0.05,1,3552,2613,3.0,3.0,0,0,7
No Tactical,3,784,train,random,agent_win,10.0,10,82.0,5,Expert,0.05,0.05,1,3557,2616,3.0,3.0,0,0,5
No Tactical,3,785,train,random,player_win,-10.0,7,92.0,5,Expert,0.05,0.05,1,3560,2617,0.0,0.0,0,2,1
No Tactical,3,786,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3564,2620,0.0,0.0,0,0,4
No Tactical,3,787,train,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.05,1,3568,2622,3.0,3.0,0,2,2
No Tactical,3,788,train,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.05,1,3574,2627,0.0,0.0,0,0,6
No Tactical,3,789,train,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.05,1,3578,2629,3.0,3.0,0,0,4
No Tactical,3,790,train,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.05,1,3583,2632,3.0,3.0,0,0,5
No Tactical,3,791,train,random,player_win,-10.0,13,94.0,5,Expert,0.05,0.05,1,3589,2637,0.0,0.0,0,0,6
No Tactical,3,792,train,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.05,1,3595,2641,0.0,0.0,0,1,5
No Tactical,3,793,train,random,player_win,-10.0,15,100.0,5,Expert,0.05,0.05,1,3602,2647,0.0,0.0,0,0,7
No Tactical,3,794,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3605,2648,0.0,0.0,0,0,3
No Tactical,3,795,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3609,2651,0.0,0.0,0,0,4
No Tactical,3,796,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3614,2654,0.0,0.0,0,0,5
No Tactical,3,797,train,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.05,1,3620,2659,3.0,3.0,0,0,6
No Tactical,3,798,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3625,2663,0.0,0.0,0,0,5
No Tactical,3,799,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3628,2665,0.0,0.0,0,1,2
No Tactical,3,800,train,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.05,1,3634,2669,3.0,3.0,0,0,6
No Tactical,3,801,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,802,eval,random,player_win,-10.0,5,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,2
No Tactical,3,803,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,804,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,2
No Tactical,3,805,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,806,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,807,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,808,eval,random,player_win,-10.0,15,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,7
No Tactical,3,809,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,810,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,811,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,812,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,2
No Tactical,3,813,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,814,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,815,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,816,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,817,eval,random,agent_win,10.0,6,76.0,4,Hard,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,818,eval,random,player_win,-10.0,7,86.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,819,eval,random,player_win,-10.0,9,96.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,820,eval,random,agent_win,10.0,14,88.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,7
No Tactical,3,821,eval,random,player_win,-10.0,11,98.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,822,eval,random,agent_win,10.0,6,90.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,823,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,824,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,825,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,826,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,827,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,828,eval,random,agent_win,10.0,10,76.0,4,Hard,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,829,eval,random,agent_win,10.0,8,68.0,4,Hard,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,830,eval,random,player_win,-10.0,11,78.0,4,Hard,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,831,eval,random,player_win,-10.0,13,88.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,832,eval,random,player_win,-10.0,7,98.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,833,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,834,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,835,eval,random,agent_win,10.0,8,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,836,eval,random,player_win,-10.0,7,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,837,eval,random,agent_win,10.0,6,86.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,838,eval,random,player_win,-10.0,11,96.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,839,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,840,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,841,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,842,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,843,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,844,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,845,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,846,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,847,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,848,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,849,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,850,eval,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,851,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,852,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,2
No Tactical,3,853,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,854,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,855,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,2
No Tactical,3,856,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,857,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,858,eval,random,player_win,-10.0,15,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,7
No Tactical,3,859,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,860,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,861,eval,random,player_win,-10.0,13,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,862,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,863,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,864,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,865,eval,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,866,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,867,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,868,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,869,eval,random,agent_win,10.0,10,76.0,4,Hard,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,870,eval,random,player_win,-10.0,7,86.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,871,eval,random,player_win,-10.0,11,96.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,872,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,873,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,874,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,875,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,876,eval,random,agent_win,10.0,8,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,877,eval,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,878,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,879,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,880,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,881,eval,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,882,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,883,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,884,eval,random,agent_win,10.0,8,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,885,eval,random,player_win,-10.0,7,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,886,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,887,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,888,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,889,eval,random,player_win,-10.0,11,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,890,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,891,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,892,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,893,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,894,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,895,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,896,eval,random,player_win,-10.0,15,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,7
No Tactical,3,897,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,898,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,899,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,900,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,901,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,902,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,903,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,904,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,905,eval,random,player_win,-10.0,11,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,906,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,907,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,908,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,909,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,910,eval,random,player_win,-10.0,15,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,7
No Tactical,3,911,eval,random,agent_win,10.0,14,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,7
No Tactical,3,912,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,2
No Tactical,3,913,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,914,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,915,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,916,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,917,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,918,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,919,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,920,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,921,eval,random,player_win,-10.0,11,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,922,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,923,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,924,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,925,eval,random,agent_win,10.0,8,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,926,eval,random,player_win,-10.0,7,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,927,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,5
No Tactical,3,928,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,929,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,930,eval,random,player_win,-10.0,7,94.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,931,eval,random,agent_win,10.0,12,86.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,932,eval,random,agent_win,10.0,12,78.0,4,Hard,0.05,0.0,0,3634,2669,0.0,0.0,0,0,6
No Tactical,3,933,eval,random,player_win,-10.0,7,88.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,3
No Tactical,3,934,eval,random,player_win,-10.0,9,98.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
No Tactical,3,935,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3634,2669,0.0,0.0,0,0,4
