model,seed,episode,result,reward,move_count,agent_win_rate,player_win_rate,draw_rate,skill,skill_change,difficulty,difficulty_name,epsilon,effective_epsilon,avg_q_change,max_q_change,q_updates,episode_q_updates,learned_states,tactical_moves,epsilon_moves,q_policy_moves,use_q_learning,use_tactical,use_adaptive,use_epsilon
Without Adaptive Difficulty,1,68,A,10.0,6,69.11764705882354,30.88235294117647,0.0,24,-18,3,Normal,0.05,0.05,1.0,3.0,273,3,217,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,69,P,-10.0,7,68.1159420289855,31.884057971014492,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,276,3,219,1,1,1,True,True,False,True
Without Adaptive Difficulty,1,70,P,-10.0,5,67.14285714285714,32.857142857142854,0.0,24,0,3,Normal,0.05,0.05,1.5,3.0,278,2,220,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,71,A,10.0,6,67.6056338028169,32.394366197183096,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,281,3,222,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,72,A,10.0,6,68.05555555555556,31.944444444444443,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,284,3,224,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,73,A,10.0,8,68.4931506849315,31.506849315068493,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,288,4,227,0,0,4,True,True,False,True
Without Adaptive Difficulty,1,74,P,-10.0,9,67.56756756756756,32.432432432432435,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,292,4,230,1,1,2,True,True,False,True
Without Adaptive Difficulty,1,75,A,10.0,8,68.0,32.0,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,296,4,233,2,0,2,True,True,False,True
Without Adaptive Difficulty,1,76,P,-10.0,13,67.10526315789474,32.89473684210526,0.0,42,18,3,Normal,0.05,0.05,0.5,3.0,302,6,238,2,0,4,True,True,False,True
Without Adaptive Difficulty,1,77,A,10.0,6,67.53246753246754,32.467532467532465,0.0,42,0,3,Normal,0.05,0.05,1.0,3.0,305,3,240,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,78,A,10.0,6,67.94871794871794,32.05128205128205,0.0,42,0,3,Normal,0.05,0.05,1.0,3.0,308,3,241,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,79,A,10.0,10,68.35443037974683,31.645569620253166,0.0,24,-18,3,Normal,0.05,0.05,0.6,3.0,313,5,245,2,0,3,True,True,False,True
Without Adaptive Difficulty,1,80,A,10.0,10,68.75,31.25,0.0,6,-18,3,Normal,0.05,0.05,0.6,3.0,318,5,249,2,0,3,True,True,False,True
Without Adaptive Difficulty,1,81,P,-10.0,5,67.90123456790124,32.098765432098766,0.0,24,18,3,Normal,0.05,0.05,1.5,3.0,320,2,250,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,82,P,-10.0,9,67.07317073170732,32.926829268292686,0.0,42,18,3,Normal,0.05,0.05,0.75,3.0,324,4,253,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,83,P,-10.0,9,66.26506024096386,33.734939759036145,0.0,60,18,3,Normal,0.05,0.05,0.75,3.0,328,4,256,0,0,4,True,True,False,True
Without Adaptive Difficulty,1,84,A,10.0,12,66.66666666666667,33.333333333333336,0.0,42,-18,3,Normal,0.05,0.05,0.5,3.0,334,6,261,2,0,4,True,True,False,True
Without Adaptive Difficulty,1,85,A,10.0,8,67.05882352941177,32.94117647058823,0.0,42,0,3,Normal,0.05,0.05,0.75,3.0,338,4,264,2,1,1,True,True,False,True
Without Adaptive Difficulty,1,86,A,10.0,8,67.44186046511628,32.55813953488372,0.0,24,-18,3,Normal,0.05,0.05,0.75,3.0,342,4,267,3,0,1,True,True,False,True
Without Adaptive Difficulty,1,87,A,10.0,8,67.816091954023,32.18390804597701,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,346,4,270,2,0,2,True,True,False,True
Without Adaptive Difficulty,1,88,A,10.0,6,68.18181818181819,31.818181818181817,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,349,3,272,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,89,A,10.0,8,68.53932584269663,31.46067415730337,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,353,4,275,3,0,1,True,True,False,True
Without Adaptive Difficulty,1,90,P,-10.0,9,67.77777777777777,32.22222222222222,0.0,42,18,3,Normal,0.05,0.05,0.75,3.0,357,4,278,0,1,3,True,True,False,True
Without Adaptive Difficulty,1,91,A,10.0,8,68.13186813186813,31.86813186813187,0.0,24,-18,3,Normal,0.05,0.05,0.75,3.0,361,4,281,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,92,A,10.0,6,68.47826086956522,31.52173913043478,0.0,6,-18,3,Normal,0.05,0.05,1.0,3.0,364,3,283,2,1,0,True,True,False,True
Without Adaptive Difficulty,1,93,P,-10.0,13,67.74193548387096,32.25806451612903,0.0,6,0,3,Normal,0.05,0.05,0.5,3.0,370,6,288,0,1,5,True,True,False,True
Without Adaptive Difficulty,1,94,A,10.0,12,68.08510638297872,31.914893617021278,0.0,6,0,3,Normal,0.05,0.05,0.5,3.0,376,6,293,1,0,5,True,True,False,True
Without Adaptive Difficulty,1,95,A,10.0,8,68.42105263157895,31.57894736842105,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,380,4,296,3,0,1,True,True,False,True
Without Adaptive Difficulty,1,96,P,-10.0,11,67.70833333333333,32.291666666666664,0.0,24,18,3,Normal,0.05,0.05,0.6,3.0,385,5,300,0,0,5,True,True,False,True
Without Adaptive Difficulty,1,97,A,10.0,6,68.04123711340206,31.95876288659794,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,388,3,302,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,98,P,-10.0,9,67.34693877551021,32.6530612244898,0.0,42,18,3,Normal,0.05,0.05,0.75,3.0,392,4,305,0,0,4,True,True,False,True
Without Adaptive Difficulty,1,99,A,10.0,6,67.67676767676768,32.323232323232325,0.0,42,0,3,Normal,0.05,0.05,1.0,3.0,395,3,307,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,100,A,10.0,10,68.0,32.0,0.0,24,-18,3,Normal,0.05,0.05,0.6,3.0,400,5,311,1,1,3,True,True,False,True
Without Adaptive Difficulty,2,1,A,10.0,14,100.0,0.0,0.0,42,-8,3,Normal,0.95,0.76,0.42857142857142855,3.0,7,7,7,0,7,0,True,True,False,True
Without Adaptive Difficulty,2,2,A,10.0,14,100.0,0.0,0.0,34,-8,3,Normal,0.9025,0.722,0.42857142857142855,3.0,14,7,14,3,4,0,True,True,False,True
Without Adaptive Difficulty,2,3,P,-10.0,9,66.66666666666667,33.333333333333336,0.0,44,10,3,Normal,0.8573749999999999,0.6859,0.75,3.0,18,4,18,0,1,3,True,True,False,True
Without Adaptive Difficulty,2,4,A,10.0,6,75.0,25.0,0.0,36,-8,3,Normal,0.8145062499999999,0.651605,1.0,3.0,21,3,21,1,1,1,True,True,False,True
Without Adaptive Difficulty,2,5,A,10.0,12,80.0,20.0,0.0,28,-8,3,Normal,0.7737809374999999,0.6190247499999999,0.5,3.0,27,6,27,2,2,2,True,True,False,True
Without Adaptive Difficulty,2,6,A,10.0,8,83.33333333333333,16.666666666666668,0.0,20,-8,3,Normal,0.7350918906249998,0.5880735124999998,0.75,3.0,31,4,31,2,1,1,True,True,False,True
Without Adaptive Difficulty,2,7,A,10.0,10,85.71428571428571,14.285714285714286,0.0,12,-8,3,Normal,0.6983372960937497,0.5586698368749998,0.6,3.0,36,5,36,2,2,1,True,True,False,True
Without Adaptive Difficulty,2,8,A,10.0,10,87.5,12.5,0.0,4,-8,3,Normal,0.6634204312890623,0.5307363450312498,0.6,3.0,41,5,41,3,1,1,True,True,False,True
Without Adaptive Difficulty,2,9,A,10.0,6,88.88888888888889,11.11111111111111,0.0,0,-4,3,Normal,0.6302494097246091,0.5041995277796872,1.0,3.0,44,3,44,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,10,A,10.0,6,90.0,10.0,0.0,0,0,3,Normal,0.5987369392383786,0.4789895513907029,1.0,3.0,47,3,46,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,11,P,-10.0,13,81.81818181818181,18.181818181818183,0.0,6,6,3,Normal,0.5688000922764596,0.4550400738211677,0.5,3.0,53,6,51,1,3,2,True,True,False,True
Without Adaptive Difficulty,2,12,A,10.0,10,83.33333333333333,16.666666666666668,0.0,6,0,3,Normal,0.5403600876626365,0.4322880701301093,0.6,3.0,58,5,55,3,2,0,True,True,False,True
Without Adaptive Difficulty,2,13,A,10.0,10,84.61538461538461,15.384615384615385,0.0,0,-6,3,Normal,0.5133420832795047,0.4106736666236038,0.6,3.0,63,5,60,1,1,3,True,True,False,True
Without Adaptive Difficulty,2,14,A,10.0,8,85.71428571428571,14.285714285714286,0.0,0,0,3,Normal,0.48767497911552943,0.39013998329242355,0.75,3.0,67,4,64,3,0,1,True,True,False,True
Without Adaptive Difficulty,2,15,A,10.0,6,86.66666666666667,13.333333333333334,0.0,0,0,3,Normal,0.46329123015975293,0.3706329841278024,1.0,3.0,70,3,67,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,16,P,-10.0,7,81.25,18.75,0.0,6,6,3,Normal,0.44012666865176525,0.3521013349214122,1.0,3.0,73,3,69,2,1,0,True,True,False,True
Without Adaptive Difficulty,2,17,A,10.0,8,82.3529411764706,17.647058823529413,0.0,6,0,3,Normal,0.41812033521917696,0.3344962681753416,0.75,3.0,77,4,72,1,2,1,True,True,False,True
Without Adaptive Difficulty,2,18,A,10.0,14,83.33333333333333,16.666666666666668,0.0,6,0,3,Normal,0.3972143184582181,0.3177714547665745,0.42857142857142855,3.0,84,7,79,2,2,3,True,True,False,True
Without Adaptive Difficulty,2,19,A,10.0,6,84.21052631578948,15.789473684210526,0.0,6,0,3,Normal,0.37735360253530714,0.30188288202824576,1.0,3.0,87,3,81,1,1,1,True,True,False,True
Without Adaptive Difficulty,2,20,A,10.0,8,85.0,15.0,0.0,6,0,3,Normal,0.35848592240854177,0.2867887379268334,0.75,3.0,91,4,84,2,1,1,True,True,False,True
Without Adaptive Difficulty,2,21,P,-10.0,11,80.95238095238095,19.047619047619047,0.0,6,0,3,Normal,0.34056162628811465,0.27244930103049175,0.6,3.0,96,5,88,0,3,2,True,True,False,True
Without Adaptive Difficulty,2,22,A,10.0,10,81.81818181818181,18.181818181818183,0.0,6,0,3,Normal,0.3235335449737089,0.2588268359789671,0.6,3.0,101,5,92,1,0,4,True,True,False,True
Without Adaptive Difficulty,2,23,P,-10.0,9,78.26086956521739,21.73913043478261,0.0,24,18,3,Normal,0.30735686772502346,0.2458854941800188,0.75,3.0,105,4,95,0,0,4,True,True,False,True
Without Adaptive Difficulty,2,24,A,10.0,6,79.16666666666667,20.833333333333332,0.0,24,0,3,Normal,0.2919890243387723,0.23359121947101782,1.0,3.0,108,3,97,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,25,A,10.0,6,80.0,20.0,0.0,24,0,3,Normal,0.27738957312183365,0.22191165849746694,1.0,3.0,111,3,99,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,26,A,10.0,10,80.76923076923077,19.23076923076923,0.0,6,-18,3,Normal,0.263520094465742,0.2108160755725936,0.6,3.0,116,5,103,1,1,3,True,True,False,True
Without Adaptive Difficulty,2,27,A,10.0,6,81.48148148148148,18.51851851851852,0.0,6,0,3,Normal,0.25034408974245487,0.2002752717939639,1.0,3.0,119,3,106,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,28,A,10.0,8,82.14285714285714,17.857142857142858,0.0,6,0,3,Normal,0.2378268852553321,0.19026150820426568,0.75,3.0,123,4,109,2,1,1,True,True,False,True
Without Adaptive Difficulty,2,29,A,10.0,8,82.75862068965517,17.24137931034483,0.0,6,0,3,Normal,0.2259355409925655,0.1807484327940524,0.75,3.0,127,4,112,1,1,2,True,True,False,True
Without Adaptive Difficulty,2,30,A,10.0,6,83.33333333333333,16.666666666666668,0.0,6,0,3,Normal,0.2146387639429372,0.17171101115434978,1.0,3.0,130,3,114,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,31,P,-10.0,9,80.64516129032258,19.35483870967742,0.0,6,0,3,Normal,0.20390682574579033,0.16312546059663227,0.75,3.0,134,4,117,1,2,1,True,True,False,True
Without Adaptive Difficulty,2,32,A,10.0,8,81.25,18.75,0.0,6,0,3,Normal,0.1937114844585008,0.15496918756680067,0.75,3.0,138,4,120,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,33,A,10.0,8,81.81818181818181,18.181818181818183,0.0,0,-6,3,Normal,0.18402591023557577,0.14722072818846063,0.75,3.0,142,4,124,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,34,P,-10.0,11,79.41176470588235,20.58823529411765,0.0,6,6,3,Normal,0.17482461472379698,0.1398596917790376,0.6,3.0,147,5,128,1,1,3,True,True,False,True
Without Adaptive Difficulty,2,35,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.16608338398760714,0.13286670719008573,0.75,3.0,151,4,131,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,36,A,10.0,8,80.55555555555556,19.444444444444443,0.0,6,0,3,Normal,0.15777921478822676,0.1262233718305814,0.75,3.0,155,4,134,3,1,0,True,True,False,True
Without Adaptive Difficulty,2,37,P,-10.0,11,78.37837837837837,21.62162162162162,0.0,24,18,3,Normal,0.14989025404881542,0.11991220323905234,0.6,3.0,160,5,138,1,1,3,True,True,False,True
Without Adaptive Difficulty,2,38,P,-10.0,7,76.3157894736842,23.68421052631579,0.0,42,18,3,Normal,0.14239574134637464,0.11391659307709973,1.0,3.0,163,3,140,0,1,2,True,True,False,True
Without Adaptive Difficulty,2,39,A,10.0,6,76.92307692307692,23.076923076923077,0.0,42,0,3,Normal,0.1352759542790559,0.10822076342324471,1.0,3.0,166,3,142,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,40,A,10.0,8,77.5,22.5,0.0,42,0,3,Normal,0.1285121565651031,0.10280972525208248,0.75,3.0,170,4,145,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,41,A,10.0,6,78.04878048780488,21.951219512195124,0.0,24,-18,3,Normal,0.12208654873684793,0.09766923898947835,1.0,3.0,173,3,147,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,42,A,10.0,6,78.57142857142857,21.428571428571427,0.0,24,0,3,Normal,0.11598222130000553,0.09278577704000443,1.0,3.0,176,3,149,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,43,A,10.0,14,79.06976744186046,20.930232558139537,0.0,24,0,3,Normal,0.11018311023500525,0.0881464881880042,0.42857142857142855,3.0,183,7,155,1,0,6,True,True,False,True
Without Adaptive Difficulty,2,44,A,10.0,8,79.54545454545455,20.454545454545453,0.0,6,-18,3,Normal,0.10467395472325498,0.08373916377860399,0.75,3.0,187,4,158,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,45,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.09944025698709223,0.0795522055896738,0.75,3.0,191,4,161,3,0,1,True,True,False,True
Without Adaptive Difficulty,2,46,A,10.0,6,80.43478260869566,19.565217391304348,0.0,6,0,3,Normal,0.09446824413773762,0.0755745953101901,1.0,3.0,194,3,163,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,47,A,10.0,6,80.85106382978724,19.148936170212767,0.0,0,-6,3,Normal,0.08974483193085074,0.07179586554468059,1.0,3.0,197,3,165,0,0,3,True,True,False,True
Without Adaptive Difficulty,2,48,A,10.0,14,81.25,18.75,0.0,0,0,3,Normal,0.0852575903343082,0.06820607226744656,0.42857142857142855,3.0,204,7,171,0,0,7,True,True,False,True
Without Adaptive Difficulty,2,49,A,10.0,12,81.63265306122449,18.367346938775512,0.0,0,0,3,Normal,0.08099471081759278,0.06479576865407423,0.5,3.0,210,6,176,2,0,4,True,True,False,True
Without Adaptive Difficulty,2,50,A,10.0,10,82.0,18.0,0.0,0,0,3,Normal,0.07694497527671314,0.061555980221370515,0.6,3.0,215,5,181,2,0,3,True,True,False,True
Without Adaptive Difficulty,2,51,P,-10.0,11,80.3921568627451,19.607843137254903,0.0,0,0,3,Normal,0.07309772651287748,0.05847818121030199,0.6,3.0,220,5,185,0,0,5,True,True,False,True
Without Adaptive Difficulty,2,52,P,-10.0,9,78.84615384615384,21.153846153846153,0.0,6,6,3,Normal,0.0694428401872336,0.05555427214978688,0.75,3.0,224,4,188,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,53,A,10.0,8,79.24528301886792,20.754716981132077,0.0,6,0,3,Normal,0.0659706981778719,0.05277655854229753,0.75,3.0,228,4,191,1,1,2,True,True,False,True
Without Adaptive Difficulty,2,54,A,10.0,8,79.62962962962963,20.37037037037037,0.0,6,0,3,Normal,0.0626721632689783,0.050137730615182646,0.75,3.0,232,4,194,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,55,A,10.0,6,80.0,20.0,0.0,6,0,3,Normal,0.059538555105529384,0.05,1.0,3.0,235,3,196,3,0,0,True,True,False,True
Without Adaptive Difficulty,2,56,A,10.0,8,80.35714285714286,19.642857142857142,0.0,6,0,3,Normal,0.05656162735025291,0.05,0.75,3.0,239,4,199,3,0,1,True,True,False,True
Without Adaptive Difficulty,2,57,A,10.0,6,80.70175438596492,19.29824561403509,0.0,6,0,3,Normal,0.053733545982740265,0.05,1.0,3.0,242,3,200,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,58,A,10.0,8,81.03448275862068,18.96551724137931,0.0,6,0,3,Normal,0.05104686868360325,0.05,0.75,3.0,246,4,203,1,1,2,True,True,False,True
Without Adaptive Difficulty,2,59,P,-10.0,9,79.66101694915254,20.338983050847457,0.0,24,18,3,Normal,0.05,0.05,0.75,3.0,250,4,206,0,0,4,True,True,False,True
Without Adaptive Difficulty,2,60,A,10.0,6,80.0,20.0,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,253,3,207,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,61,A,10.0,6,80.32786885245902,19.672131147540984,0.0,6,-18,3,Normal,0.05,0.05,1.0,3.0,256,3,207,3,0,0,True,True,False,True
Without Adaptive Difficulty,2,62,A,10.0,10,80.64516129032258,19.35483870967742,0.0,0,-6,3,Normal,0.05,0.05,0.6,3.0,261,5,211,1,0,4,True,True,False,True
Without Adaptive Difficulty,2,63,A,10.0,10,80.95238095238095,19.047619047619047,0.0,0,0,3,Normal,0.05,0.05,0.6,3.0,266,5,215,1,0,4,True,True,False,True
Without Adaptive Difficulty,2,64,P,-10.0,13,79.6875,20.3125,0.0,6,6,3,Normal,0.05,0.05,0.5,3.0,272,6,220,0,0,6,True,True,False,True
Without Adaptive Difficulty,2,65,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,276,4,223,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,66,P,-10.0,13,78.78787878787878,21.21212121212121,0.0,24,18,3,Normal,0.05,0.05,0.5,3.0,282,6,228,1,0,5,True,True,False,True
Without Adaptive Difficulty,2,67,A,10.0,6,79.1044776119403,20.895522388059703,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,285,3,230,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,68,A,10.0,8,79.41176470588235,20.58823529411765,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,289,4,233,3,1,0,True,True,False,True
Without Adaptive Difficulty,2,69,A,10.0,8,79.71014492753623,20.28985507246377,0.0,6,-18,3,Normal,0.05,0.05,0.75,3.0,293,4,236,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,70,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,297,4,238,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,71,P,-10.0,13,78.87323943661971,21.12676056338028,0.0,24,18,3,Normal,0.05,0.05,0.5,3.0,303,6,243,2,0,4,True,True,False,True
Without Adaptive Difficulty,2,72,A,10.0,14,79.16666666666667,20.833333333333332,0.0,24,0,3,Normal,0.05,0.05,0.42857142857142855,3.0,310,7,249,1,0,6,True,True,False,True
Without Adaptive Difficulty,2,73,A,10.0,6,79.45205479452055,20.54794520547945,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,313,3,251,3,0,0,True,True,False,True
Without Adaptive Difficulty,2,74,A,10.0,6,79.72972972972973,20.27027027027027,0.0,6,-18,3,Normal,0.05,0.05,1.0,3.0,316,3,252,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,75,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,320,4,255,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,76,A,10.0,10,80.26315789473684,19.736842105263158,0.0,0,-6,3,Normal,0.05,0.05,0.6,3.0,325,5,259,2,0,3,True,True,False,True
Without Adaptive Difficulty,2,77,P,-10.0,9,79.22077922077922,20.77922077922078,0.0,6,6,3,Normal,0.05,0.05,0.75,3.0,329,4,261,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,78,A,10.0,8,79.48717948717949,20.512820512820515,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,333,4,264,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,79,A,10.0,6,79.74683544303798,20.253164556962027,0.0,6,0,3,Normal,0.05,0.05,1.0,3.0,336,3,266,0,0,3,True,True,False,True
Without Adaptive Difficulty,2,80,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,340,4,269,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,81,P,-10.0,11,79.01234567901234,20.987654320987655,0.0,6,0,3,Normal,0.05,0.05,0.6,3.0,345,5,273,0,0,5,True,True,False,True
Without Adaptive Difficulty,2,82,A,10.0,12,79.26829268292683,20.73170731707317,0.0,6,0,3,Normal,0.05,0.05,0.5,3.0,351,6,278,2,0,4,True,True,False,True
Without Adaptive Difficulty,2,83,A,10.0,6,79.51807228915662,20.481927710843372,0.0,6,0,3,Normal,0.05,0.05,1.0,3.0,354,3,280,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,84,A,10.0,10,79.76190476190476,20.238095238095237,0.0,6,0,3,Normal,0.05,0.05,0.6,3.0,359,5,284,2,0,3,True,True,False,True
Without Adaptive Difficulty,2,85,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,363,4,287,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,86,A,10.0,6,80.23255813953489,19.767441860465116,0.0,6,0,3,Normal,0.05,0.05,1.0,3.0,366,3,289,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,87,A,10.0,8,80.45977011494253,19.54022988505747,0.0,0,-6,3,Normal,0.05,0.05,0.75,3.0,370,4,292,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,88,A,10.0,10,80.68181818181819,19.318181818181817,0.0,0,0,3,Normal,0.05,0.05,0.6,3.0,375,5,296,2,0,3,True,True,False,True
Without Adaptive Difficulty,2,89,A,10.0,6,80.89887640449439,19.10112359550562,0.0,0,0,3,Normal,0.05,0.05,1.0,3.0,378,3,298,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,90,A,10.0,8,81.11111111111111,18.88888888888889,0.0,0,0,3,Normal,0.05,0.05,0.75,3.0,382,4,301,0,0,4,True,True,False,True
Without Adaptive Difficulty,2,91,P,-10.0,5,80.21978021978022,19.78021978021978,0.0,0,0,3,Normal,0.05,0.05,1.5,3.0,384,2,302,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,92,A,10.0,8,80.43478260869566,19.565217391304348,0.0,0,0,3,Normal,0.05,0.05,0.75,3.0,388,4,305,3,0,1,True,True,False,True
Without Adaptive Difficulty,2,93,A,10.0,8,80.64516129032258,19.35483870967742,0.0,0,0,3,Normal,0.05,0.05,0.75,3.0,392,4,308,1,1,2,True,True,False,True
Without Adaptive Difficulty,2,94,P,-10.0,7,79.7872340425532,20.21276595744681,0.0,6,6,3,Normal,0.05,0.05,1.0,3.0,395,3,310,1,1,1,True,True,False,True
Without Adaptive Difficulty,2,95,A,10.0,8,80.0,20.0,0.0,6,0,3,Normal,0.05,0.05,0.75,3.0,399,4,313,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,96,P,-10.0,13,79.16666666666667,20.833333333333332,0.0,24,18,3,Normal,0.05,0.05,0.5,3.0,405,6,318,2,0,4,True,True,False,True
Without Adaptive Difficulty,2,97,A,10.0,8,79.38144329896907,20.61855670103093,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,409,4,320,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,98,A,10.0,8,79.59183673469387,20.408163265306122,0.0,24,0,3,Normal,0.05,0.05,0.75,3.0,413,4,323,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,99,A,10.0,6,79.79797979797979,20.2020202020202,0.0,24,0,3,Normal,0.05,0.05,1.0,3.0,416,3,325,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,100,A,10.0,10,80.0,20.0,0.0,24,0,3,Normal,0.05,0.05,0.6,3.0,421,5,329,1,0,4,True,True,False,True
Without Adaptive Difficulty,3,1,P,-10.0,9,0.0,100.0,0.0,60,10,3,Normal,0.95,0.76,0.75,3.0,4,4,4,0,4,0,True,True,False,True
Without Adaptive Difficulty,3,2,P,-10.0,7,0.0,100.0,0.0,70,10,3,Normal,0.9025,0.722,1.0,3.0,7,3,7,0,3,0,True,True,False,True
Without Adaptive Difficulty,3,3,A,10.0,10,33.333333333333336,66.66666666666667,0.0,62,-8,3,Normal,0.8573749999999999,0.6859,0.6,3.0,12,5,12,1,2,2,True,True,False,True
Without Adaptive Difficulty,3,4,P,-10.0,7,25.0,75.0,0.0,72,10,3,Normal,0.8145062499999999,0.651605,1.0,3.0,15,3,15,1,2,0,True,True,False,True
Without Adaptive Difficulty,3,5,A,10.0,10,40.0,60.0,0.0,64,-8,3,Normal,0.7737809374999999,0.6190247499999999,0.6,3.0,20,5,19,2,1,2,True,True,False,True
Without Adaptive Difficulty,3,6,P,-10.0,13,33.333333333333336,66.66666666666667,0.0,74,10,3,Normal,0.7350918906249998,0.5880735124999998,0.5,3.0,26,6,25,1,2,3,True,True,False,True
Without Adaptive Difficulty,3,7,A,10.0,10,42.857142857142854,57.142857142857146,0.0,66,-8,3,Normal,0.6983372960937497,0.5586698368749998,0.6,3.0,31,5,29,1,3,1,True,True,False,True
Without Adaptive Difficulty,3,8,A,10.0,8,50.0,50.0,0.0,58,-8,3,Normal,0.6634204312890623,0.5307363450312498,0.75,3.0,35,4,33,1,1,2,True,True,False,True
Without Adaptive Difficulty,3,9,A,10.0,6,55.55555555555556,44.44444444444444,0.0,50,-8,3,Normal,0.6302494097246091,0.5041995277796872,1.0,3.0,38,3,36,1,2,0,True,True,False,True
Without Adaptive Difficulty,3,10,A,10.0,8,60.0,40.0,0.0,42,-8,3,Normal,0.5987369392383786,0.4789895513907029,0.75,3.0,42,4,40,2,2,0,True,True,False,True
Without Adaptive Difficulty,3,11,A,10.0,6,63.63636363636363,36.36363636363637,0.0,24,-18,3,Normal,0.5688000922764596,0.4550400738211677,1.0,3.0,45,3,43,2,1,0,True,True,False,True
Without Adaptive Difficulty,3,12,A,10.0,8,66.66666666666667,33.333333333333336,0.0,6,-18,3,Normal,0.5403600876626365,0.4322880701301093,0.75,3.0,49,4,46,1,2,1,True,True,False,True
Without Adaptive Difficulty,3,13,A,10.0,10,69.23076923076923,30.76923076923077,0.0,6,0,3,Normal,0.5133420832795047,0.4106736666236038,0.6,3.0,54,5,50,3,0,2,True,True,False,True
