model,seed,episode,result,reward,move_count,agent_win_rate,player_win_rate,draw_rate,skill,skill_change,difficulty,difficulty_name,epsilon,effective_epsilon,avg_q_change,max_q_change,q_updates,episode_q_updates,learned_states,tactical_moves,epsilon_moves,q_policy_moves,use_q_learning,use_tactical,use_adaptive,use_epsilon
Without Adaptive Difficulty,1,28,P,-10.0,7,14.285714285714286,85.71428571428571,0.0,100,0,3,Normal,0.2378268852553321,0.19026150820426568,1.0,3.0,88,3,74,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,29,A,10.0,8,17.24137931034483,82.75862068965517,0.0,100,0,3,Normal,0.2259355409925655,0.1807484327940524,0.75,3.0,92,4,77,2,1,1,True,True,False,True
Without Adaptive Difficulty,1,30,P,-10.0,7,16.666666666666668,83.33333333333333,0.0,100,0,3,Normal,0.2146387639429372,0.17171101115434978,1.0,3.0,95,3,78,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,31,P,-10.0,5,16.129032258064516,83.87096774193549,0.0,100,0,3,Normal,0.20390682574579033,0.16312546059663227,1.5,3.0,97,2,79,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,32,A,10.0,6,18.75,81.25,0.0,100,0,3,Normal,0.1937114844585008,0.15496918756680067,1.0,3.0,100,3,82,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,33,P,-10.0,7,18.181818181818183,81.81818181818181,0.0,100,0,3,Normal,0.18402591023557577,0.14722072818846063,1.0,3.0,103,3,84,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,34,A,10.0,8,20.58823529411765,79.41176470588235,0.0,96,-4,3,Normal,0.17482461472379698,0.1398596917790376,0.75,3.0,107,4,88,1,1,2,True,True,False,True
Without Adaptive Difficulty,1,35,P,-10.0,5,20.0,80.0,0.0,96,0,3,Normal,0.16608338398760714,0.13286670719008573,1.5,3.0,109,2,89,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,36,P,-10.0,5,19.444444444444443,80.55555555555556,0.0,96,0,3,Normal,0.15777921478822676,0.1262233718305814,1.5,3.0,111,2,90,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,37,P,-10.0,7,18.91891891891892,81.08108108108108,0.0,96,0,3,Normal,0.14989025404881542,0.11991220323905234,1.0,3.0,114,3,92,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,38,P,-10.0,5,18.42105263157895,81.57894736842105,0.0,96,0,3,Normal,0.14239574134637464,0.11391659307709973,1.5,3.0,116,2,93,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,39,P,-10.0,7,17.94871794871795,82.05128205128206,0.0,100,4,3,Normal,0.1352759542790559,0.10822076342324471,1.0,3.0,119,3,94,2,1,0,True,True,False,True
Without Adaptive Difficulty,1,40,P,-10.0,7,17.5,82.5,0.0,100,0,3,Normal,0.1285121565651031,0.10280972525208248,1.0,3.0,122,3,96,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,41,P,-10.0,5,17.073170731707318,82.92682926829268,0.0,100,0,3,Normal,0.12208654873684793,0.09766923898947835,1.5,3.0,124,2,97,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,42,P,-10.0,7,16.666666666666668,83.33333333333333,0.0,100,0,3,Normal,0.11598222130000553,0.09278577704000443,1.0,3.0,127,3,99,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,43,P,-10.0,5,16.27906976744186,83.72093023255815,0.0,100,0,3,Normal,0.11018311023500525,0.0881464881880042,1.5,3.0,129,2,100,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,44,A,10.0,6,18.181818181818183,81.81818181818181,0.0,100,0,3,Normal,0.10467395472325498,0.08373916377860399,1.0,3.0,132,3,102,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,45,P,-10.0,7,17.77777777777778,82.22222222222223,0.0,100,0,3,Normal,0.09944025698709223,0.0795522055896738,1.0,3.0,135,3,104,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,46,A,10.0,6,19.565217391304348,80.43478260869566,0.0,100,0,3,Normal,0.09446824413773762,0.0755745953101901,1.0,3.0,138,3,106,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,47,A,10.0,6,21.27659574468085,78.72340425531915,0.0,96,-4,3,Normal,0.08974483193085074,0.07179586554468059,1.0,3.0,141,3,108,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,48,P,-10.0,7,20.833333333333332,79.16666666666667,0.0,96,0,3,Normal,0.0852575903343082,0.06820607226744656,1.0,3.0,144,3,110,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,49,A,10.0,8,22.448979591836736,77.55102040816327,0.0,78,-18,3,Normal,0.08099471081759278,0.06479576865407423,0.75,3.0,148,4,113,3,0,1,True,True,False,True
Without Adaptive Difficulty,1,50,P,-10.0,5,22.0,78.0,0.0,78,0,3,Normal,0.07694497527671314,0.061555980221370515,1.5,3.0,150,2,114,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,51,P,-10.0,5,21.568627450980394,78.43137254901961,0.0,78,0,3,Normal,0.07309772651287748,0.05847818121030199,1.5,3.0,152,2,115,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,52,P,-10.0,7,21.153846153846153,78.84615384615384,0.0,78,0,3,Normal,0.0694428401872336,0.05555427214978688,1.0,3.0,155,3,116,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,53,P,-10.0,9,20.754716981132077,79.24528301886792,0.0,78,0,3,Normal,0.0659706981778719,0.05277655854229753,0.75,3.0,159,4,119,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,54,P,-10.0,7,20.37037037037037,79.62962962962963,0.0,96,18,3,Normal,0.0626721632689783,0.050137730615182646,1.0,3.0,162,3,121,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,55,P,-10.0,9,20.0,80.0,0.0,96,0,3,Normal,0.059538555105529384,0.05,0.75,3.0,166,4,124,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,56,A,10.0,6,21.428571428571427,78.57142857142857,0.0,96,0,3,Normal,0.05656162735025291,0.05,1.0,3.0,169,3,126,1,1,1,True,True,False,True
Without Adaptive Difficulty,1,57,P,-10.0,9,21.05263157894737,78.94736842105263,0.0,100,4,3,Normal,0.053733545982740265,0.05,0.75,3.0,173,4,129,2,0,2,True,True,False,True
Without Adaptive Difficulty,1,58,P,-10.0,13,20.689655172413794,79.3103448275862,0.0,100,0,3,Normal,0.05104686868360325,0.05,0.5,3.0,179,6,134,3,0,3,True,True,False,True
Without Adaptive Difficulty,1,59,P,-10.0,7,20.338983050847457,79.66101694915254,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,182,3,136,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,60,P,-10.0,7,20.0,80.0,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,185,3,138,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,61,P,-10.0,5,19.672131147540984,80.32786885245902,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,187,2,139,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,62,P,-10.0,5,19.35483870967742,80.64516129032258,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,189,2,140,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,63,P,-10.0,5,19.047619047619047,80.95238095238095,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,191,2,141,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,64,P,-10.0,7,18.75,81.25,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,194,3,143,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,65,P,-10.0,7,18.46153846153846,81.53846153846153,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,197,3,145,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,66,P,-10.0,7,18.181818181818183,81.81818181818181,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,200,3,147,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,67,P,-10.0,7,17.91044776119403,82.08955223880596,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,203,3,148,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,68,P,-10.0,5,17.647058823529413,82.3529411764706,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,205,2,149,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,69,P,-10.0,9,17.391304347826086,82.6086956521739,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,209,4,152,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,70,P,-10.0,7,17.142857142857142,82.85714285714286,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,212,3,154,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,71,P,-10.0,11,16.901408450704224,83.09859154929578,0.0,100,0,3,Normal,0.05,0.05,0.6,3.0,217,5,158,3,0,2,True,True,False,True
Without Adaptive Difficulty,1,72,P,-10.0,7,16.666666666666668,83.33333333333333,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,220,3,160,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,73,A,10.0,8,17.80821917808219,82.1917808219178,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,224,4,163,3,1,0,True,True,False,True
Without Adaptive Difficulty,1,74,P,-10.0,7,17.56756756756757,82.43243243243244,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,227,3,164,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,75,A,10.0,6,18.666666666666668,81.33333333333333,0.0,100,0,3,Normal,0.05,0.05,0.970000147819519,2.1000003814697266,230,3,165,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,76,P,-10.0,7,18.42105263157895,81.57894736842105,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,233,3,167,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,77,P,-10.0,5,18.181818181818183,81.81818181818181,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,235,2,168,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,78,P,-10.0,7,17.94871794871795,82.05128205128206,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,238,3,170,1,1,1,True,True,False,True
Without Adaptive Difficulty,1,79,P,-10.0,7,17.72151898734177,82.27848101265823,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,241,3,172,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,80,P,-10.0,5,17.5,82.5,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,243,2,173,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,81,P,-10.0,7,17.28395061728395,82.71604938271605,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,246,3,175,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,82,P,-10.0,9,17.073170731707318,82.92682926829268,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,250,4,178,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,83,A,10.0,8,18.072289156626507,81.92771084337349,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,254,4,181,2,0,2,True,True,False,True
Without Adaptive Difficulty,1,84,P,-10.0,9,17.857142857142858,82.14285714285714,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,258,4,184,3,1,0,True,True,False,True
Without Adaptive Difficulty,1,85,P,-10.0,7,17.647058823529413,82.3529411764706,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,261,3,186,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,86,A,10.0,6,18.6046511627907,81.3953488372093,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,264,3,188,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,87,P,-10.0,7,18.39080459770115,81.60919540229885,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,267,3,190,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,88,P,-10.0,7,18.181818181818183,81.81818181818181,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,270,3,192,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,89,P,-10.0,7,17.97752808988764,82.02247191011236,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,273,3,193,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,90,P,-10.0,5,17.77777777777778,82.22222222222223,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,275,2,194,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,91,A,10.0,8,18.681318681318682,81.31868131868131,0.0,96,-4,3,Normal,0.05,0.05,0.75,3.0,279,4,197,3,0,1,True,True,False,True
Without Adaptive Difficulty,1,92,P,-10.0,9,18.47826086956522,81.52173913043478,0.0,96,0,3,Normal,0.05,0.05,0.75,3.0,283,4,200,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,93,P,-10.0,5,18.27956989247312,81.72043010752688,0.0,100,4,3,Normal,0.05,0.05,1.5,3.0,285,2,201,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,94,A,10.0,8,19.148936170212767,80.85106382978724,0.0,96,-4,3,Normal,0.05,0.05,0.75,3.0,289,4,203,1,0,3,True,True,False,True
Without Adaptive Difficulty,1,95,A,10.0,6,20.0,80.0,0.0,78,-18,3,Normal,0.05,0.05,1.0,3.0,292,3,204,3,0,0,True,True,False,True
Without Adaptive Difficulty,1,96,P,-10.0,7,19.791666666666668,80.20833333333333,0.0,96,18,3,Normal,0.05,0.05,1.0,3.0,295,3,206,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,97,P,-10.0,7,19.587628865979383,80.41237113402062,0.0,96,0,3,Normal,0.05,0.05,1.0,3.0,298,3,208,1,0,2,True,True,False,True
Without Adaptive Difficulty,1,98,P,-10.0,7,19.387755102040817,80.61224489795919,0.0,96,0,3,Normal,0.05,0.05,1.0,3.0,301,3,210,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,99,P,-10.0,7,19.19191919191919,80.8080808080808,0.0,96,0,3,Normal,0.05,0.05,1.0,3.0,304,3,212,0,1,2,True,True,False,True
Without Adaptive Difficulty,1,100,P,-10.0,11,19.0,81.0,0.0,96,0,3,Normal,0.05,0.05,0.6,3.0,309,5,216,1,0,4,True,True,False,True
Without Adaptive Difficulty,2,1,P,-10.0,7,0.0,100.0,0.0,60,10,3,Normal,0.95,0.76,1.0,3.0,3,3,3,0,3,0,True,True,False,True
Without Adaptive Difficulty,2,2,P,-10.0,7,0.0,100.0,0.0,70,10,3,Normal,0.9025,0.722,1.0,3.0,6,3,6,0,3,0,True,True,False,True
Without Adaptive Difficulty,2,3,P,-10.0,9,0.0,100.0,0.0,80,10,3,Normal,0.8573749999999999,0.6859,0.75,3.0,10,4,10,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,4,P,-10.0,7,0.0,100.0,0.0,90,10,3,Normal,0.8145062499999999,0.651605,1.0,3.0,13,3,13,1,2,0,True,True,False,True
Without Adaptive Difficulty,2,5,P,-10.0,5,0.0,100.0,0.0,100,10,3,Normal,0.7737809374999999,0.6190247499999999,1.5,3.0,15,2,15,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,6,P,-10.0,7,0.0,100.0,0.0,100,0,3,Normal,0.7350918906249998,0.5880735124999998,1.0,3.0,18,3,18,0,1,2,True,True,False,True
Without Adaptive Difficulty,2,7,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6983372960937497,0.5586698368749998,1.5,3.0,20,2,20,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,8,P,-10.0,9,0.0,100.0,0.0,100,0,3,Normal,0.6634204312890623,0.5307363450312498,0.75,3.0,24,4,24,0,2,2,True,True,False,True
Without Adaptive Difficulty,2,9,P,-10.0,7,0.0,100.0,0.0,100,0,3,Normal,0.6302494097246091,0.5041995277796872,1.0,3.0,27,3,27,0,2,1,True,True,False,True
Without Adaptive Difficulty,2,10,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5987369392383786,0.4789895513907029,1.5,3.0,29,2,29,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,11,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5688000922764596,0.4550400738211677,1.5,3.0,31,2,31,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,12,P,-10.0,9,0.0,100.0,0.0,100,0,3,Normal,0.5403600876626365,0.4322880701301093,0.75,3.0,35,4,34,2,2,0,True,True,False,True
Without Adaptive Difficulty,2,13,P,-10.0,9,0.0,100.0,0.0,100,0,3,Normal,0.5133420832795047,0.4106736666236038,0.75,3.0,39,4,37,1,3,0,True,True,False,True
Without Adaptive Difficulty,2,14,A,10.0,6,7.142857142857143,92.85714285714286,0.0,100,0,3,Normal,0.48767497911552943,0.39013998329242355,1.0,3.0,42,3,39,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,15,P,-10.0,9,6.666666666666667,93.33333333333333,0.0,100,0,3,Normal,0.46329123015975293,0.3706329841278024,0.75,3.0,46,4,42,2,1,1,True,True,False,True
Without Adaptive Difficulty,2,16,P,-10.0,9,6.25,93.75,0.0,100,0,3,Normal,0.44012666865176525,0.3521013349214122,0.75,3.0,50,4,45,2,1,1,True,True,False,True
Without Adaptive Difficulty,2,17,A,10.0,6,11.764705882352942,88.23529411764706,0.0,100,0,3,Normal,0.41812033521917696,0.3344962681753416,1.0,3.0,53,3,47,2,1,0,True,True,False,True
Without Adaptive Difficulty,2,18,A,10.0,6,16.666666666666668,83.33333333333333,0.0,96,-4,3,Normal,0.3972143184582181,0.3177714547665745,1.0,3.0,56,3,50,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,19,A,10.0,6,21.05263157894737,78.94736842105263,0.0,78,-18,3,Normal,0.37735360253530714,0.30188288202824576,1.0,3.0,59,3,53,3,0,0,True,True,False,True
Without Adaptive Difficulty,2,20,P,-10.0,7,20.0,80.0,0.0,78,0,3,Normal,0.35848592240854177,0.2867887379268334,1.0,3.0,62,3,55,3,0,0,True,True,False,True
Without Adaptive Difficulty,2,21,A,10.0,8,23.80952380952381,76.19047619047619,0.0,60,-18,3,Normal,0.34056162628811465,0.27244930103049175,0.75,3.0,66,4,59,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,22,P,-10.0,5,22.727272727272727,77.27272727272727,0.0,60,0,3,Normal,0.3235335449737089,0.2588268359789671,1.5,3.0,68,2,60,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,23,A,10.0,10,26.08695652173913,73.91304347826087,0.0,42,-18,3,Normal,0.30735686772502346,0.2458854941800188,0.6,3.0,73,5,65,2,0,3,True,True,False,True
Without Adaptive Difficulty,2,24,P,-10.0,5,25.0,75.0,0.0,60,18,3,Normal,0.2919890243387723,0.23359121947101782,1.5,3.0,75,2,66,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,25,P,-10.0,7,24.0,76.0,0.0,60,0,3,Normal,0.27738957312183365,0.22191165849746694,1.0,3.0,78,3,68,2,1,0,True,True,False,True
Without Adaptive Difficulty,2,26,P,-10.0,7,23.076923076923077,76.92307692307692,0.0,60,0,3,Normal,0.263520094465742,0.2108160755725936,1.0,3.0,81,3,70,1,2,0,True,True,False,True
Without Adaptive Difficulty,2,27,P,-10.0,9,22.22222222222222,77.77777777777777,0.0,78,18,3,Normal,0.25034408974245487,0.2002752717939639,0.75,3.0,85,4,73,1,0,3,True,True,False,True
Without Adaptive Difficulty,2,28,P,-10.0,5,21.428571428571427,78.57142857142857,0.0,96,18,3,Normal,0.2378268852553321,0.19026150820426568,1.5,3.0,87,2,74,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,29,P,-10.0,7,20.689655172413794,79.3103448275862,0.0,100,4,3,Normal,0.2259355409925655,0.1807484327940524,1.0,3.0,90,3,76,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,30,P,-10.0,7,20.0,80.0,0.0,100,0,3,Normal,0.2146387639429372,0.17171101115434978,1.0,3.0,93,3,78,0,0,3,True,True,False,True
Without Adaptive Difficulty,2,31,A,10.0,8,22.580645161290324,77.41935483870968,0.0,100,0,3,Normal,0.20390682574579033,0.16312546059663227,0.75,3.0,97,4,81,3,0,1,True,True,False,True
Without Adaptive Difficulty,2,32,P,-10.0,5,21.875,78.125,0.0,100,0,3,Normal,0.1937114844585008,0.15496918756680067,1.5,3.0,99,2,82,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,33,P,-10.0,7,21.21212121212121,78.78787878787878,0.0,100,0,3,Normal,0.18402591023557577,0.14722072818846063,1.0,3.0,102,3,84,0,1,2,True,True,False,True
Without Adaptive Difficulty,2,34,P,-10.0,11,20.58823529411765,79.41176470588235,0.0,100,0,3,Normal,0.17482461472379698,0.1398596917790376,0.6,3.0,107,5,88,0,0,5,True,True,False,True
Without Adaptive Difficulty,2,35,P,-10.0,5,20.0,80.0,0.0,100,0,3,Normal,0.16608338398760714,0.13286670719008573,1.5,3.0,109,2,89,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,36,P,-10.0,11,19.444444444444443,80.55555555555556,0.0,100,0,3,Normal,0.15777921478822676,0.1262233718305814,0.6,3.0,114,5,93,1,0,4,True,True,False,True
Without Adaptive Difficulty,2,37,P,-10.0,5,18.91891891891892,81.08108108108108,0.0,100,0,3,Normal,0.14989025404881542,0.11991220323905234,1.5,3.0,116,2,94,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,38,P,-10.0,5,18.42105263157895,81.57894736842105,0.0,100,0,3,Normal,0.14239574134637464,0.11391659307709973,1.5,3.0,118,2,95,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,39,P,-10.0,5,17.94871794871795,82.05128205128206,0.0,100,0,3,Normal,0.1352759542790559,0.10822076342324471,1.5,3.0,120,2,96,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,40,A,10.0,8,20.0,80.0,0.0,100,0,3,Normal,0.1285121565651031,0.10280972525208248,0.75,3.0,124,4,99,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,41,P,-10.0,7,19.51219512195122,80.48780487804878,0.0,100,0,3,Normal,0.12208654873684793,0.09766923898947835,1.0,3.0,127,3,101,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,42,P,-10.0,5,19.047619047619047,80.95238095238095,0.0,100,0,3,Normal,0.11598222130000553,0.09278577704000443,1.5,3.0,129,2,102,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,43,P,-10.0,7,18.6046511627907,81.3953488372093,0.0,100,0,3,Normal,0.11018311023500525,0.0881464881880042,1.0,3.0,132,3,104,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,44,A,10.0,8,20.454545454545453,79.54545454545455,0.0,100,0,3,Normal,0.10467395472325498,0.08373916377860399,0.75,3.0,136,4,107,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,45,P,-10.0,7,20.0,80.0,0.0,100,0,3,Normal,0.09944025698709223,0.0795522055896738,1.0,3.0,139,3,109,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,46,P,-10.0,5,19.565217391304348,80.43478260869566,0.0,100,0,3,Normal,0.09446824413773762,0.0755745953101901,1.5,3.0,141,2,110,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,47,P,-10.0,7,19.148936170212767,80.85106382978724,0.0,100,0,3,Normal,0.08974483193085074,0.07179586554468059,1.0,3.0,144,3,112,0,0,3,True,True,False,True
Without Adaptive Difficulty,2,48,P,-10.0,7,18.75,81.25,0.0,100,0,3,Normal,0.0852575903343082,0.06820607226744656,1.0,3.0,147,3,114,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,49,P,-10.0,7,18.367346938775512,81.63265306122449,0.0,100,0,3,Normal,0.08099471081759278,0.06479576865407423,1.0,3.0,150,3,116,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,50,P,-10.0,5,18.0,82.0,0.0,100,0,3,Normal,0.07694497527671314,0.061555980221370515,1.5,3.0,152,2,117,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,51,P,-10.0,5,17.647058823529413,82.3529411764706,0.0,100,0,3,Normal,0.07309772651287748,0.05847818121030199,1.5,3.0,154,2,118,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,52,P,-10.0,5,17.307692307692307,82.6923076923077,0.0,100,0,3,Normal,0.0694428401872336,0.05555427214978688,1.5,3.0,156,2,119,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,53,A,10.0,6,18.867924528301888,81.13207547169812,0.0,100,0,3,Normal,0.0659706981778719,0.05277655854229753,1.0,3.0,159,3,121,2,0,1,True,True,False,True
Without Adaptive Difficulty,2,54,P,-10.0,7,18.51851851851852,81.48148148148148,0.0,100,0,3,Normal,0.0626721632689783,0.050137730615182646,1.0,3.0,162,3,123,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,55,P,-10.0,7,18.181818181818183,81.81818181818181,0.0,100,0,3,Normal,0.059538555105529384,0.05,1.0,3.0,165,3,125,3,0,0,True,True,False,True
Without Adaptive Difficulty,2,56,P,-10.0,7,17.857142857142858,82.14285714285714,0.0,100,0,3,Normal,0.05656162735025291,0.05,1.0,3.0,168,3,127,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,57,P,-10.0,5,17.54385964912281,82.45614035087719,0.0,100,0,3,Normal,0.053733545982740265,0.05,1.5,3.0,170,2,128,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,58,P,-10.0,7,17.24137931034483,82.75862068965517,0.0,100,0,3,Normal,0.05104686868360325,0.05,1.0,3.0,173,3,130,0,0,3,True,True,False,True
Without Adaptive Difficulty,2,59,P,-10.0,7,16.949152542372882,83.05084745762711,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,176,3,132,0,0,3,True,True,False,True
Without Adaptive Difficulty,2,60,P,-10.0,5,16.666666666666668,83.33333333333333,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,178,2,133,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,61,P,-10.0,7,16.39344262295082,83.60655737704919,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,181,3,135,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,62,P,-10.0,7,16.129032258064516,83.87096774193549,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,184,3,137,1,1,1,True,True,False,True
Without Adaptive Difficulty,2,63,P,-10.0,7,15.873015873015873,84.12698412698413,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,187,3,139,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,64,P,-10.0,7,15.625,84.375,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,190,3,141,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,65,P,-10.0,9,15.384615384615385,84.61538461538461,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,194,4,144,2,0,2,True,True,False,True
Without Adaptive Difficulty,2,66,P,-10.0,9,15.151515151515152,84.84848484848484,0.0,100,0,3,Normal,0.05,0.05,0.75,3.0,198,4,147,0,0,4,True,True,False,True
Without Adaptive Difficulty,2,67,P,-10.0,11,14.925373134328359,85.07462686567165,0.0,100,0,3,Normal,0.05,0.05,0.6,3.0,203,5,151,2,0,3,True,True,False,True
Without Adaptive Difficulty,2,68,P,-10.0,7,14.705882352941176,85.29411764705883,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,206,3,153,1,1,1,True,True,False,True
Without Adaptive Difficulty,2,69,P,-10.0,7,14.492753623188406,85.5072463768116,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,209,3,155,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,70,P,-10.0,7,14.285714285714286,85.71428571428571,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,212,3,157,1,0,2,True,True,False,True
Without Adaptive Difficulty,2,71,P,-10.0,5,14.084507042253522,85.91549295774648,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,214,2,158,0,0,2,True,True,False,True
