model,seed,episode,result,reward,move_count,agent_win_rate,player_win_rate,draw_rate,skill,skill_change,difficulty,difficulty_name,epsilon,effective_epsilon,avg_q_change,max_q_change,q_updates,episode_q_updates,learned_states,tactical_moves,epsilon_moves,q_policy_moves,use_q_learning,use_tactical,use_adaptive,use_epsilon
Without Tactical Policy,5,82,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,165,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,83,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,167,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,84,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.0500001907348633,2.1000003814697266,169,2,61,0,1,1,True,False,True,True
Without Tactical Policy,5,85,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,171,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,86,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,173,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,87,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,175,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,88,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,177,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,89,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,179,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,90,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,181,2,61,0,0,2,True,False,True,True
Without Tactical Policy,5,91,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,183,2,62,0,0,2,True,False,True,True
Without Tactical Policy,5,92,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,185,2,63,0,0,2,True,False,True,True
Without Tactical Policy,5,93,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,187,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,94,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,189,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,95,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,191,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,96,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,193,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,97,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,195,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,98,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,197,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,99,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,199,2,64,0,0,2,True,False,True,True
Without Tactical Policy,5,100,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,201,2,64,0,0,2,True,False,True,True
Without Adaptive Difficulty,1,1,P,-10.0,5,0.0,100.0,0.0,60,10,3,Normal,0.95,0.76,1.5,3.0,2,2,2,0,2,0,True,True,False,True
Without Adaptive Difficulty,1,2,P,-10.0,5,0.0,100.0,0.0,70,10,3,Normal,0.9025,0.722,1.5,3.0,4,2,4,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,3,P,-10.0,5,0.0,100.0,0.0,80,10,3,Normal,0.8573749999999999,0.6859,1.5,3.0,6,2,5,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,4,P,-10.0,5,0.0,100.0,0.0,90,10,3,Normal,0.8145062499999999,0.651605,1.5,3.0,8,2,7,0,2,0,True,True,False,True
Without Adaptive Difficulty,1,5,P,-10.0,5,0.0,100.0,0.0,100,10,3,Normal,0.7737809374999999,0.6190247499999999,1.5,3.0,10,2,7,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,6,P,-10.0,7,0.0,100.0,0.0,100,0,3,Normal,0.7350918906249998,0.5880735124999998,1.0,3.0,13,3,9,2,0,1,True,True,False,True
Without Adaptive Difficulty,1,7,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6983372960937497,0.5586698368749998,1.5,3.0,15,2,11,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,8,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6634204312890623,0.5307363450312498,1.5,3.0,17,2,12,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,9,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6302494097246091,0.5041995277796872,1.5,3.0,19,2,13,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,10,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5987369392383786,0.4789895513907029,1.5,3.0,21,2,14,0,2,0,True,True,False,True
Without Adaptive Difficulty,1,11,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5688000922764596,0.4550400738211677,1.5,3.0,23,2,15,0,2,0,True,True,False,True
Without Adaptive Difficulty,1,12,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5403600876626365,0.4322880701301093,1.5,3.0,25,2,16,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,13,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5133420832795047,0.4106736666236038,1.5,3.0,27,2,17,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,14,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.48767497911552943,0.39013998329242355,1.5,3.0,29,2,17,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,15,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.46329123015975293,0.3706329841278024,1.5,3.0,31,2,18,0,2,0,True,True,False,True
Without Adaptive Difficulty,1,16,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.44012666865176525,0.3521013349214122,1.5,3.0,33,2,18,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,17,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.41812033521917696,0.3344962681753416,1.5,3.0,35,2,19,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,18,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.3972143184582181,0.3177714547665745,1.5,3.0,37,2,20,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,19,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.37735360253530714,0.30188288202824576,1.5,3.0,39,2,21,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,20,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.35848592240854177,0.2867887379268334,1.5,3.0,41,2,22,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,21,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.34056162628811465,0.27244930103049175,1.5,3.0,43,2,23,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,22,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.3235335449737089,0.2588268359789671,1.5,3.0,45,2,24,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,23,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.30735686772502346,0.2458854941800188,1.5,3.0,47,2,24,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,24,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2919890243387723,0.23359121947101782,1.5,3.0,49,2,24,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,25,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.27738957312183365,0.22191165849746694,1.5,3.0,51,2,25,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,26,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.263520094465742,0.2108160755725936,1.5,3.0,53,2,26,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,27,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.25034408974245487,0.2002752717939639,1.5,3.0,55,2,26,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,28,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2378268852553321,0.19026150820426568,1.5,3.0,57,2,27,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,29,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2259355409925655,0.1807484327940524,1.5,3.0,59,2,28,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,30,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2146387639429372,0.17171101115434978,1.5,3.0,61,2,28,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,31,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.20390682574579033,0.16312546059663227,1.5,3.0,63,2,29,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,32,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.1937114844585008,0.15496918756680067,1.5,3.0,65,2,29,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,33,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.18402591023557577,0.14722072818846063,1.5,3.0,67,2,30,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,34,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.17482461472379698,0.1398596917790376,1.5,3.0,69,2,31,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,35,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.16608338398760714,0.13286670719008573,1.0500001907348633,2.1000003814697266,71,2,31,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,36,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.15777921478822676,0.1262233718305814,1.5,3.0,73,2,31,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,37,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.14989025404881542,0.11991220323905234,1.5,3.0,75,2,32,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,38,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.14239574134637464,0.11391659307709973,1.5,3.0,77,2,32,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,39,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.1352759542790559,0.10822076342324471,1.5,3.0,79,2,32,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,40,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.1285121565651031,0.10280972525208248,1.5,3.0,81,2,32,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,41,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.12208654873684793,0.09766923898947835,1.5,3.0,83,2,33,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,42,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.11598222130000553,0.09278577704000443,1.5,3.0,85,2,34,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,43,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.11018311023500525,0.0881464881880042,1.5,3.0,87,2,35,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,44,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.10467395472325498,0.08373916377860399,1.5,3.0,89,2,36,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,45,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.09944025698709223,0.0795522055896738,0.7349998950958252,1.4699997901916504,91,2,36,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,46,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.09446824413773762,0.0755745953101901,1.5,3.0,93,2,37,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,47,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.08974483193085074,0.07179586554468059,1.5,3.0,95,2,37,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,48,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.0852575903343082,0.06820607226744656,1.5,3.0,97,2,38,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,49,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.08099471081759278,0.06479576865407423,1.0500001907348633,2.1000003814697266,99,2,38,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,50,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.07694497527671314,0.061555980221370515,1.5,3.0,101,2,38,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,51,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.07309772651287748,0.05847818121030199,1.5,3.0,103,2,39,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,52,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.0694428401872336,0.05555427214978688,1.5,3.0,105,2,40,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,53,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.0659706981778719,0.05277655854229753,1.5,3.0,107,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,54,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.0626721632689783,0.050137730615182646,1.5,3.0,109,2,41,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,55,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.059538555105529384,0.05,1.5,3.0,111,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,56,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05656162735025291,0.05,1.5,3.0,113,2,41,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,57,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.053733545982740265,0.05,1.0500001907348633,2.1000003814697266,115,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,58,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05104686868360325,0.05,1.5,3.0,117,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,59,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.0500001907348633,2.1000003814697266,119,2,41,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,60,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,121,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,61,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,123,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,62,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,125,2,41,1,1,0,True,True,False,True
Without Adaptive Difficulty,1,63,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,127,2,41,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,64,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,129,2,41,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,65,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,131,2,42,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,66,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,133,2,42,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,67,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,0.7349998950958252,1.4699997901916504,135,2,42,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,68,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,137,2,43,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,69,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.0500001907348633,2.1000003814697266,139,2,43,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,70,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,141,2,44,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,71,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.0500001907348633,2.1000003814697266,143,2,44,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,72,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,145,2,45,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,73,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,147,2,46,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,74,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,149,2,47,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,75,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,151,2,47,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,76,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,153,2,47,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,77,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,155,2,47,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,78,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,157,2,48,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,79,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,159,2,48,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,80,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,161,2,48,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,81,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,163,2,48,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,82,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,0.7349998950958252,1.4699997901916504,165,2,48,2,0,0,True,True,False,True
Without Adaptive Difficulty,1,83,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,167,2,49,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,84,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,169,2,50,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,85,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,171,2,50,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,86,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,173,2,51,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,87,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,175,2,51,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,88,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,177,2,51,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,89,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,179,2,52,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,90,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,181,2,52,0,1,1,True,True,False,True
Without Adaptive Difficulty,1,91,P,-10.0,7,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.0,3.0,184,3,54,0,0,3,True,True,False,True
Without Adaptive Difficulty,1,92,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,186,2,55,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,93,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,0.5144999027252197,1.0289998054504395,188,2,55,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,94,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,190,2,56,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,95,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,192,2,57,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,96,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,194,2,57,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,97,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,0.7349998950958252,1.4699997901916504,196,2,57,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,98,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,198,2,58,1,0,1,True,True,False,True
Without Adaptive Difficulty,1,99,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,200,2,59,0,0,2,True,True,False,True
Without Adaptive Difficulty,1,100,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.05,0.05,1.5,3.0,202,2,59,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,1,P,-10.0,5,0.0,100.0,0.0,60,10,3,Normal,0.95,0.76,1.5,3.0,2,2,2,0,2,0,True,True,False,True
Without Adaptive Difficulty,2,2,P,-10.0,5,0.0,100.0,0.0,70,10,3,Normal,0.9025,0.722,1.5,3.0,4,2,4,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,3,P,-10.0,5,0.0,100.0,0.0,80,10,3,Normal,0.8573749999999999,0.6859,1.5,3.0,6,2,6,0,2,0,True,True,False,True
Without Adaptive Difficulty,2,4,P,-10.0,5,0.0,100.0,0.0,90,10,3,Normal,0.8145062499999999,0.651605,1.5,3.0,8,2,8,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,5,P,-10.0,5,0.0,100.0,0.0,100,10,3,Normal,0.7737809374999999,0.6190247499999999,1.5,3.0,10,2,9,2,0,0,True,True,False,True
Without Adaptive Difficulty,2,6,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.7350918906249998,0.5880735124999998,1.5,3.0,12,2,9,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,7,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6983372960937497,0.5586698368749998,1.5,3.0,14,2,10,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,8,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6634204312890623,0.5307363450312498,1.5,3.0,16,2,11,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,9,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.6302494097246091,0.5041995277796872,1.5,3.0,18,2,12,0,2,0,True,True,False,True
Without Adaptive Difficulty,2,10,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5987369392383786,0.4789895513907029,1.5,3.0,20,2,13,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,11,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5688000922764596,0.4550400738211677,1.5,3.0,22,2,14,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,12,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5403600876626365,0.4322880701301093,1.5,3.0,24,2,15,0,2,0,True,True,False,True
Without Adaptive Difficulty,2,13,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.5133420832795047,0.4106736666236038,1.5,3.0,26,2,16,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,14,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.48767497911552943,0.39013998329242355,1.5,3.0,28,2,17,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,15,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.46329123015975293,0.3706329841278024,1.5,3.0,30,2,18,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,16,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.44012666865176525,0.3521013349214122,1.5,3.0,32,2,19,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,17,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.41812033521917696,0.3344962681753416,1.5,3.0,34,2,19,0,2,0,True,True,False,True
Without Adaptive Difficulty,2,18,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.3972143184582181,0.3177714547665745,1.5,3.0,36,2,19,2,0,0,True,True,False,True
Without Adaptive Difficulty,2,19,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.37735360253530714,0.30188288202824576,1.5,3.0,38,2,20,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,20,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.35848592240854177,0.2867887379268334,1.5,3.0,40,2,21,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,21,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.34056162628811465,0.27244930103049175,1.5,3.0,42,2,21,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,22,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.3235335449737089,0.2588268359789671,1.5,3.0,44,2,21,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,23,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.30735686772502346,0.2458854941800188,1.5,3.0,46,2,21,2,0,0,True,True,False,True
Without Adaptive Difficulty,2,24,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2919890243387723,0.23359121947101782,1.5,3.0,48,2,22,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,25,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.27738957312183365,0.22191165849746694,1.5,3.0,50,2,22,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,26,P,-10.0,7,0.0,100.0,0.0,100,0,3,Normal,0.263520094465742,0.2108160755725936,1.0,3.0,53,3,24,1,1,1,True,True,False,True
Without Adaptive Difficulty,2,27,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.25034408974245487,0.2002752717939639,1.5,3.0,55,2,25,1,1,0,True,True,False,True
Without Adaptive Difficulty,2,28,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2378268852553321,0.19026150820426568,1.5,3.0,57,2,25,0,0,2,True,True,False,True
Without Adaptive Difficulty,2,29,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2259355409925655,0.1807484327940524,1.5,3.0,59,2,26,0,1,1,True,True,False,True
Without Adaptive Difficulty,2,30,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.2146387639429372,0.17171101115434978,1.5,3.0,61,2,27,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,31,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.20390682574579033,0.16312546059663227,1.5,3.0,63,2,28,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,32,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.1937114844585008,0.15496918756680067,1.5,3.0,65,2,28,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,33,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.18402591023557577,0.14722072818846063,1.5,3.0,67,2,28,1,0,1,True,True,False,True
Without Adaptive Difficulty,2,34,P,-10.0,5,0.0,100.0,0.0,100,0,3,Normal,0.17482461472379698,0.1398596917790376,1.0500001907348633,2.1000003814697266,69,2,28,2,0,0,True,True,False,True
